store_ID,day_of_week,nb_customers_on_day,open,promotion,school_holiday,year,month,day,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,predict_value
142,5,396,1,0,0,2015,4,25,True,False,False,False,3828.7954
634,1,522,1,0,0,2014,3,25,True,False,False,False,4876.3066
262,6,4335,1,0,0,2015,6,21,True,False,False,False,18506.127
275,3,746,1,1,0,2013,6,6,True,False,False,False,7365.989
834,0,752,1,1,0,2015,1,12,True,False,False,False,8222.413
621,1,1048,1,1,0,2013,3,5,True,False,False,False,8919.23
554,2,707,1,1,0,2014,11,26,True,False,False,False,6489.515
936,3,868,1,0,0,2013,7,11,True,False,False,False,6631.472
661,5,609,1,0,0,2015,5,16,True,False,False,False,5643.764
666,6,0,0,0,0,2014,3,23,True,False,False,False,3.3015943
843,4,1058,1,1,0,2014,11,14,True,False,False,False,10037.75
288,4,470,1,1,0,2015,1,16,True,False,False,False,5619.801
363,5,814,1,0,0,2014,12,20,True,False,False,False,6539.6255
143,6,0,0,0,0,2014,1,19,True,False,False,False,-3.3542464
553,2,530,1,1,0,2014,1,22,True,False,False,False,5782.6113
782,1,0,0,0,1,2013,1,1,False,True,False,False,-26.208492
850,0,532,1,0,0,2014,2,24,True,False,False,False,4405.4927
177,5,217,1,0,0,2014,9,20,True,False,False,False,1862.901
235,3,489,1,1,0,2013,11,21,True,False,False,False,6075.4653
746,0,362,1,0,0,2013,2,25,True,False,False,False,3674.6057
105,0,771,1,1,0,2015,1,12,True,False,False,False,8289.573
459,2,972,1,0,1,2014,4,23,True,False,False,False,7374.4956
726,6,0,0,0,0,2014,1,12,True,False,False,False,6.53201
379,1,487,1,0,0,2013,5,7,True,False,False,False,4686.8057
355,3,1197,1,1,0,2013,5,30,True,False,False,False,9875.287
617,1,675,1,1,0,2015,6,2,True,False,False,False,8909.551
528,3,1005,1,1,1,2013,8,15,True,False,False,False,10921.571
1004,1,415,1,0,0,2015,5,12,True,False,False,False,4100.841
1002,1,580,1,0,0,2014,1,14,True,False,False,False,4735.572
97,3,936,1,1,0,2015,4,30,True,False,False,False,9049.59
806,3,530,1,1,0,2015,5,7,True,False,False,False,6921.0625
202,5,511,1,0,0,2013,9,14,True,False,False,False,5165.5137
270,6,0,0,0,0,2014,8,31,True,False,False,False,-1.3752756
1040,3,907,1,0,0,2013,2,28,True,False,False,False,6811.4204
211,6,0,0,0,0,2014,1,19,True,False,False,False,4.261957
984,4,747,1,1,0,2013,6,7,True,False,False,False,6936.7134
493,5,751,1,0,0,2013,10,19,True,False,False,False,6599.973
911,3,905,1,1,0,2015,5,7,True,False,False,False,8953.022
32,0,434,1,0,0,2015,2,23,True,False,False,False,3842.6233
1020,4,1145,1,1,0,2013,9,27,True,False,False,False,9752.96
131,3,772,1,1,1,2013,3,28,True,False,False,False,7820.8813
47,1,991,1,0,0,2013,12,10,True,False,False,False,7499.405
693,0,321,1,0,0,2013,2,25,True,False,False,False,3357.6565
215,2,386,1,0,1,2015,4,8,True,False,False,False,3529.404
913,2,952,1,0,0,2013,6,26,True,False,False,False,7139.4756
531,0,673,1,0,0,2014,6,23,True,False,False,False,5995.2065
443,1,642,1,1,0,2014,4,15,True,False,False,False,7424.1465
603,5,925,1,0,0,2014,10,11,True,False,False,False,7064.108
715,1,802,1,1,0,2013,6,18,True,False,False,False,9096.822
997,2,543,1,1,0,2014,4,30,True,False,False,False,5755.509
619,3,409,1,0,0,2015,7,9,True,False,False,False,3758.064
910,5,395,1,0,0,2014,8,23,True,False,False,False,3993.552
1029,5,253,1,0,0,2014,7,12,True,False,False,False,2502.8765
428,2,714,1,1,0,2014,4,30,True,False,False,False,7966.7476
230,4,823,1,0,1,2013,4,5,True,False,False,False,6595.478
807,3,952,1,1,0,2014,5,22,True,False,False,False,10437.065
748,1,485,1,1,0,2013,11,19,True,False,False,False,6286.684
295,6,0,0,0,0,2015,5,10,True,False,False,False,-48.09539
878,4,716,1,0,0,2014,9,26,True,False,False,False,6485.5547
1069,4,683,1,1,0,2014,9,19,True,False,False,False,6569.583
942,5,480,1,0,0,2014,1,18,True,False,False,False,4902.5947
403,5,541,1,0,0,2013,4,27,True,False,False,False,5058.586
902,6,0,0,0,0,2013,9,8,True,False,False,False,66.680405
469,0,1289,1,0,0,2013,8,19,True,False,False,False,9641.418
1073,2,876,1,1,0,2013,5,15,True,False,False,False,7991.4365
794,6,0,0,0,0,2015,7,26,True,False,False,False,-4.2888594
755,2,786,1,1,0,2013,2,6,True,False,False,False,8686.758
588,6,0,0,0,0,2013,1,13,True,False,False,False,26.076303
441,2,673,1,1,0,2013,7,17,True,False,False,False,6725.8853
222,4,598,1,0,1,2014,10,31,True,False,False,False,5136.641
67,4,0,0,1,1,2013,3,29,False,False,True,False,34.97609
66,2,460,1,0,0,2013,6,26,True,False,False,False,4921.7485
920,2,497,1,0,0,2014,2,12,True,False,False,False,4433.7173
518,4,768,1,1,0,2014,5,2,True,False,False,False,9005.396
951,4,0,0,0,1,2014,12,26,False,False,False,True,35.09353
240,1,423,1,0,0,2015,2,24,True,False,False,False,4036.2122
257,1,617,1,1,0,2015,4,28,True,False,False,False,7040.896
1033,3,1420,1,1,0,2015,7,2,True,False,False,False,15878.606
1053,4,911,1,0,1,2015,4,10,True,False,False,False,6981.1357
610,0,787,1,1,0,2013,4,8,True,False,False,False,7839.0186
833,6,0,0,0,0,2015,2,22,True,False,False,False,1.1853936
1055,2,558,1,0,1,2014,12,31,True,False,False,False,5019.0527
739,3,665,1,1,0,2013,2,21,True,False,False,False,7933.569
352,5,598,1,0,0,2014,2,15,True,False,False,False,6153.9814
131,5,449,1,0,0,2015,1,3,True,False,False,False,4335.3477
632,4,779,1,0,1,2013,7,12,True,False,False,False,6179.58
1052,3,789,1,1,0,2013,6,6,True,False,False,False,7598.9756
469,5,2373,1,0,0,2014,12,20,True,False,False,False,19156.045
281,4,660,1,0,1,2013,10,4,True,False,False,False,5610.5923
963,5,318,1,0,0,2013,4,27,True,False,False,False,3120.6777
950,3,583,1,1,0,2014,5,22,True,False,False,False,6376.377
678,2,703,1,0,0,2015,3,25,True,False,False,False,6146.3545
560,0,1883,1,1,0,2013,6,17,True,False,False,False,16957.148
106,6,0,0,0,0,2014,12,21,True,False,False,False,-7.0864506
625,6,0,0,0,0,2013,11,3,True,False,False,False,-12.562238
15,5,592,1,0,0,2013,9,7,True,False,False,False,5307.1772
639,5,329,1,0,0,2013,6,8,True,False,False,False,3211.3599
1,2,544,1,1,1,2013,7,17,True,False,False,False,5102.5386
721,4,861,1,1,0,2013,11,22,True,False,False,False,8728.759
495,5,363,1,0,0,2013,9,28,True,False,False,False,4446.523
1072,5,519,1,0,0,2013,12,21,True,False,False,False,4380.5283
77,2,493,1,0,0,2013,6,12,True,False,False,False,4218.002
600,5,592,1,0,0,2013,6,1,True,False,False,False,5522.61
280,3,518,1,1,0,2015,3,5,True,False,False,False,6152.318
942,6,0,0,0,0,2014,2,2,True,False,False,False,44.396053
998,6,0,0,0,0,2014,2,2,True,False,False,False,23.493607
808,4,571,1,0,1,2014,4,25,True,False,False,False,6395.54
976,3,1059,1,1,1,2013,3,28,True,False,False,False,9145.165
177,4,499,1,1,0,2013,11,22,True,False,False,False,4592.866
680,1,582,1,0,0,2014,2,25,True,False,False,False,4159.648
705,3,1009,1,1,0,2014,3,20,True,False,False,False,9307.926
970,4,471,1,1,0,2014,5,9,True,False,False,False,4275.062
773,5,679,1,0,0,2013,4,13,True,False,False,False,6148.743
985,5,759,1,0,0,2014,8,9,True,False,False,False,6224.2476
424,0,734,1,0,0,2014,9,22,True,False,False,False,5872.413
313,2,711,1,1,0,2013,1,9,True,False,False,False,7744.618
1100,0,882,1,1,1,2014,4,14,True,False,False,False,8296.009
544,3,1552,1,0,0,2014,1,30,True,False,False,False,11203.262
407,4,319,1,0,0,2013,6,14,True,False,False,False,3547.5579
179,5,1015,1,0,0,2014,11,8,True,False,False,False,8661.304
1093,2,745,1,0,0,2015,2,25,True,False,False,False,6004.1753
398,2,497,1,0,0,2014,1,15,True,False,False,False,4134.2773
198,4,346,1,0,1,2013,12,27,True,False,False,False,3197.8188
249,1,505,1,1,0,2013,10,22,True,False,False,False,5883.023
916,3,666,1,1,0,2013,9,26,True,False,False,False,6159.272
1054,5,407,1,0,0,2013,6,1,True,False,False,False,4120.856
635,5,243,1,0,0,2014,10,18,True,False,False,False,2590.492
158,6,0,0,0,0,2014,2,9,True,False,False,False,11.773232
1077,4,477,1,0,0,2014,9,26,True,False,False,False,4038.2932
779,3,679,1,0,0,2014,2,13,True,False,False,False,5405.738
80,1,524,1,1,0,2014,9,16,True,False,False,False,7481.858
168,4,752,1,0,0,2015,7,10,True,False,False,False,6674.7866
234,3,1123,1,1,0,2013,9,12,True,False,False,False,10862.27
11,2,1174,1,1,0,2015,6,17,True,False,False,False,9146.05
205,6,0,0,0,0,2015,4,26,True,False,False,False,5.1132407
909,5,975,1,0,0,2015,5,16,True,False,False,False,8867.964
366,6,0,0,0,0,2013,1,27,True,False,False,False,3.2560577
1059,2,1260,1,0,1,2015,5,13,True,False,False,False,10247.014
389,5,864,1,0,0,2013,8,24,True,False,False,False,7672.0
813,3,553,1,0,1,2013,9,5,True,False,False,False,4813.6196
1000,5,662,1,0,0,2015,5,16,True,False,False,False,6725.72
1075,4,1151,1,1,0,2015,5,22,True,False,False,False,12169.028
1014,3,1530,1,1,0,2015,2,19,True,False,False,False,14500.066
759,2,695,1,0,0,2015,1,21,True,False,False,False,5379.9727
1021,1,1031,1,1,0,2015,2,17,True,False,False,False,12562.397
1107,5,623,1,0,0,2014,1,11,True,False,False,False,5324.9653
307,0,345,1,1,1,2015,7,27,True,False,False,False,3890.9902
991,6,0,0,0,0,2014,5,4,True,False,False,False,-36.902424
1098,0,855,1,1,1,2014,10,20,True,False,False,False,8027.446
993,0,592,1,0,1,2013,10,28,True,False,False,False,5382.99
1015,5,359,1,0,0,2014,8,23,True,False,False,False,3567.3635
491,0,694,1,1,0,2014,2,17,True,False,False,False,9096.987
328,3,504,1,0,1,2014,7,10,True,False,False,False,4552.888
150,0,923,1,1,0,2013,9,23,True,False,False,False,11090.652
43,2,704,1,1,0,2014,9,3,True,False,False,False,7103.3335
832,2,489,1,1,0,2014,9,17,True,False,False,False,5666.5537
1028,6,0,0,0,0,2015,2,22,True,False,False,False,2.0584562
736,3,506,1,0,0,2015,1,22,True,False,False,False,4622.6167
71,1,667,1,0,0,2014,5,27,True,False,False,False,6219.534
804,5,636,1,0,0,2014,2,8,True,False,False,False,6762.0396
228,5,628,1,0,0,2013,7,20,True,False,False,False,6906.8613
195,3,1054,1,0,0,2013,5,23,True,False,False,False,7822.992
141,2,666,1,1,0,2015,4,29,True,False,False,False,6764.7236
161,5,764,1,0,0,2014,3,15,True,False,False,False,6858.9097
579,1,1047,1,1,0,2014,4,29,True,False,False,False,10676.039
152,6,0,0,0,0,2013,12,15,True,False,False,False,-1.6415433
834,5,395,1,0,0,2015,3,21,True,False,False,False,3848.659
593,4,1021,1,0,0,2013,9,20,True,False,False,False,7245.066
481,5,541,1,0,0,2014,11,15,True,False,False,False,5015.57
149,5,407,1,0,0,2013,7,13,True,False,False,False,4209.342
479,0,0,0,0,0,2013,5,20,False,True,False,False,-2.6967473
679,3,974,1,0,0,2015,5,28,True,False,False,False,8026.1
69,4,1230,1,0,0,2014,4,11,True,False,False,False,8250.343
42,0,1386,1,1,0,2014,6,2,True,False,False,False,14486.58
65,2,421,1,0,0,2013,2,13,True,False,False,False,4018.9993
345,0,467,1,0,0,2013,4,15,True,False,False,False,4108.1865
947,3,929,1,1,0,2013,1,24,True,False,False,False,7676.1196
759,3,899,1,1,0,2013,1,10,True,False,False,False,8447.378
296,1,705,1,0,0,2013,2,12,True,False,False,False,5522.9214
689,6,0,0,0,0,2013,3,17,True,False,False,False,17.55566
12,1,966,1,1,0,2014,9,16,True,False,False,False,9931.914
588,1,0,0,0,1,2013,1,1,False,True,False,False,12.065111
577,5,500,1,0,0,2013,11,9,True,False,False,False,4555.09
583,0,425,1,0,0,2013,11,11,True,False,False,False,3875.8643
906,0,1498,1,0,1,2014,12,22,True,False,False,False,13607.9795
851,0,501,1,1,0,2013,4,8,True,False,False,False,5588.417
587,6,0,0,0,0,2015,1,25,True,False,False,False,14.287102
237,5,447,1,0,0,2015,2,28,True,False,False,False,4172.828
957,3,802,1,1,0,2013,2,21,True,False,False,False,7245.536
27,4,949,1,0,0,2013,4,19,True,False,False,False,7195.1406
247,5,554,1,0,0,2015,6,13,True,False,False,False,5439.4717
964,0,1712,1,1,0,2014,5,19,True,False,False,False,16247.674
815,0,658,1,0,0,2014,6,23,True,False,False,False,5437.479
671,0,721,1,1,0,2015,2,2,True,False,False,False,8693.787
1108,5,241,1,0,0,2013,3,9,True,False,False,False,2972.0469
791,5,749,1,0,0,2015,3,28,True,False,False,False,7185.161
1017,5,990,1,0,0,2015,4,4,True,False,False,False,7294.034
75,5,622,1,0,0,2015,1,17,True,False,False,False,5965.0776
849,5,1116,1,0,0,2014,12,6,True,False,False,False,9376.536
646,2,615,1,0,0,2013,1,16,True,False,False,False,4990.552
56,1,458,1,0,1,2013,12,24,True,False,False,False,4582.108
751,5,530,1,0,0,2013,11,9,True,False,False,False,4321.643
888,2,711,1,1,0,2015,3,4,True,False,False,False,7665.5356
1088,2,438,1,0,0,2013,9,4,True,False,False,False,4200.064
1092,5,1332,1,0,0,2015,2,7,True,False,False,False,13177.345
875,2,464,1,1,0,2014,10,8,True,False,False,False,5338.696
191,5,651,1,0,0,2014,1,25,True,False,False,False,5996.3096
369,0,452,1,0,0,2015,5,11,True,False,False,False,4244.369
22,0,700,1,1,0,2013,12,2,True,False,False,False,8328.032
247,1,558,1,0,1,2014,8,12,True,False,False,False,5543.292
196,3,643,1,0,0,2013,3,14,True,False,False,False,4715.6016
76,3,828,1,0,0,2013,6,13,True,False,False,False,7236.6123
647,5,553,1,0,0,2014,11,8,True,False,False,False,5002.4424
842,4,1306,1,1,0,2015,5,8,True,False,False,False,12996.397
301,0,657,1,1,0,2015,6,29,True,False,False,False,7158.3457
505,6,0,0,0,0,2014,9,28,True,False,False,False,-17.96224
1115,6,0,0,0,0,2013,4,14,True,False,False,False,6.828242
57,4,1085,1,0,0,2013,2,1,True,False,False,False,11366.071
402,0,652,1,1,0,2013,4,8,True,False,False,False,7369.577
802,3,539,1,1,0,2013,1,10,True,False,False,False,6948.3584
312,4,627,1,1,0,2013,3,8,True,False,False,False,6249.5244
428,2,649,1,1,1,2014,6,18,True,False,False,False,7827.482
33,0,772,1,0,0,2013,4,15,True,False,False,False,7038.8
1025,1,826,1,0,0,2014,2,25,True,False,False,False,6247.6724
615,1,1332,1,1,0,2013,9,10,True,False,False,False,12523.744
1025,0,907,1,0,0,2014,7,7,True,False,False,False,6590.7114
1011,2,687,1,0,1,2014,7,9,True,False,False,False,5918.948
500,0,373,1,1,0,2013,6,3,True,False,False,False,5614.964
618,5,598,1,0,0,2014,2,8,True,False,False,False,6226.7974
131,5,648,1,0,0,2013,2,2,True,False,False,False,5976.5815
444,6,0,0,0,0,2015,3,15,True,False,False,False,-9.883088
717,1,610,1,1,0,2015,5,5,True,False,False,False,7485.571
906,6,0,0,0,0,2015,7,12,True,False,False,False,6.590368
361,2,663,1,1,0,2013,9,11,True,False,False,False,7474.7725
504,6,0,0,0,0,2013,2,24,True,False,False,False,12.169776
806,2,530,1,1,0,2013,10,23,True,False,False,False,6861.6167
174,4,472,1,0,0,2015,2,27,True,False,False,False,5010.607
443,3,686,1,1,0,2015,4,30,True,False,False,False,6604.295
402,3,533,1,1,0,2015,5,7,True,False,False,False,5536.258
1042,6,0,0,0,0,2015,2,1,True,False,False,False,2.3675575
344,5,926,1,0,0,2013,6,22,True,False,False,False,7576.965
474,4,978,1,1,0,2014,12,19,True,False,False,False,7925.797
833,6,0,0,0,0,2015,3,29,True,False,False,False,1.1853936
892,3,753,1,0,1,2013,7,25,True,False,False,False,6198.961
358,2,973,1,0,0,2014,2,26,True,False,False,False,7558.2363
927,4,783,1,1,0,2015,1,9,True,False,False,False,7206.3076
519,2,518,1,1,0,2013,9,25,True,False,False,False,6179.054
117,6,0,0,0,0,2013,10,20,True,False,False,False,-8.762226
779,3,0,0,0,1,2014,12,25,False,False,False,True,-20.819778
556,2,823,1,1,1,2015,2,4,True,False,False,False,7442.012
1030,1,400,1,1,0,2015,6,2,True,False,False,False,4736.4365
338,2,689,1,1,0,2013,6,5,True,False,False,False,7337.3696
54,6,0,0,0,0,2014,8,10,True,False,False,False,-1.9900203
632,3,937,1,1,1,2014,7,31,True,False,False,False,8372.185
1034,4,738,1,1,0,2014,9,19,True,False,False,False,6567.5938
898,6,0,0,0,0,2013,1,13,True,False,False,False,1.5571613
918,6,0,0,0,0,2015,7,19,True,False,False,False,7.6529746
554,3,487,1,0,1,2013,7,25,True,False,False,False,4235.3247
48,6,0,0,0,0,2014,1,5,True,False,False,False,0.6980335
540,2,314,1,0,0,2013,7,10,True,False,False,False,3733.365
97,4,719,1,1,1,2013,8,16,True,False,False,False,7478.089
631,1,674,1,1,0,2013,4,23,True,False,False,False,7601.757
294,0,960,1,1,0,2013,4,8,True,False,False,False,10047.209
12,4,917,1,0,1,2013,5,10,True,False,False,False,6696.632
758,2,663,1,1,0,2015,7,1,True,False,False,False,6331.24
611,5,544,1,0,0,2015,4,4,True,False,False,False,5746.934
584,3,416,1,1,1,2013,8,1,True,False,False,False,4862.076
982,0,1054,1,1,1,2013,7,29,True,False,False,False,11371.949
976,2,835,1,1,0,2014,1,22,True,False,False,False,8759.858
543,3,294,1,1,0,2013,5,16,True,False,False,False,3838.4734
1049,5,513,1,0,0,2015,6,13,True,False,False,False,5759.338
169,6,0,0,0,0,2014,4,13,True,False,False,False,-1.7514255
406,0,451,1,0,1,2014,8,11,True,False,False,False,4363.243
415,0,440,1,0,1,2013,7,22,True,False,False,False,5257.351
167,6,0,0,0,0,2014,9,7,True,False,False,False,-1.7514255
666,1,712,1,1,1,2013,8,13,True,False,False,False,7814.336
729,0,1343,1,1,0,2013,4,22,True,False,False,False,14284.172
741,4,611,1,0,0,2013,1,18,True,False,False,False,5649.823
902,0,737,1,1,0,2013,11,18,True,False,False,False,7897.075
446,5,296,1,0,0,2014,7,19,True,False,False,False,2787.0317
454,1,773,1,0,0,2013,5,7,True,False,False,False,5959.1323
312,1,474,1,0,0,2013,4,16,True,False,False,False,4318.2437
1010,3,829,1,1,0,2014,6,19,True,False,False,False,8788.373
46,4,721,1,1,0,2015,1,30,True,False,False,False,6099.4463
553,6,0,0,0,0,2013,6,30,True,False,False,False,-15.133814
983,4,825,1,0,0,2015,3,27,True,False,False,False,6830.9644
772,0,323,1,0,0,2013,1,14,True,False,False,False,2578.2446
5,1,568,1,1,0,2014,1,21,True,False,False,False,5536.886
158,1,475,1,1,0,2014,7,15,True,False,False,False,7423.671
855,6,0,0,0,0,2013,8,18,True,False,False,False,-1.6171731
359,5,674,1,0,0,2014,4,5,True,False,False,False,6373.6626
856,6,0,0,0,0,2015,5,10,True,False,False,False,-1.6171731
235,2,436,1,0,0,2014,2,12,True,False,False,False,4500.5645
1036,6,0,0,0,0,2014,4,6,True,False,False,False,5.1168776
605,1,394,1,0,1,2014,8,26,True,False,False,False,4572.709
194,2,329,1,0,0,2013,9,18,True,False,False,False,3401.1277
337,4,406,1,0,0,2014,2,14,True,False,False,False,4804.7754
600,1,598,1,1,0,2013,1,8,True,False,False,False,8061.5693
407,6,0,0,0,0,2014,1,26,True,False,False,False,8.190184
700,0,303,1,1,0,2013,1,21,True,False,False,False,3226.1338
982,0,494,1,0,0,2013,2,25,True,False,False,False,5458.4155
455,3,407,1,1,0,2015,2,19,True,False,False,False,5497.187
79,4,627,1,1,0,2015,1,9,True,False,False,False,7068.2144
713,2,1457,1,1,0,2013,10,9,True,False,False,False,12712.554
942,6,0,0,0,0,2013,9,8,True,False,False,False,44.396053
861,2,646,1,1,0,2014,12,3,True,False,False,False,6157.083
887,0,512,1,0,0,2014,10,13,True,False,False,False,4655.611
659,5,504,1,0,0,2014,6,7,True,False,False,False,4941.9033
342,4,698,1,0,1,2015,5,29,True,False,False,False,6462.0977
623,4,927,1,0,0,2015,2,27,True,False,False,False,7640.3477
539,3,1096,1,1,0,2013,6,20,True,False,False,False,10843.896
865,5,772,1,0,0,2013,12,14,True,False,False,False,6444.46
917,0,703,1,0,0,2014,9,22,True,False,False,False,5391.7715
197,5,689,1,0,0,2013,6,8,True,False,False,False,5499.126
858,0,543,1,1,0,2013,1,7,True,False,False,False,5382.4453
146,2,757,1,1,0,2014,8,20,True,False,False,False,8527.995
516,0,798,1,0,1,2015,7,6,True,False,False,False,6933.612
142,0,0,0,0,0,2013,5,20,False,True,False,False,-33.57932
155,0,728,1,1,0,2013,9,23,True,False,False,False,8503.283
178,0,1146,1,1,0,2015,6,29,True,False,False,False,11203.414
1085,6,0,0,0,0,2013,4,21,True,False,False,False,-14.557614
939,3,477,1,0,0,2014,12,11,True,False,False,False,4819.9795
640,6,0,0,0,0,2013,10,20,True,False,False,False,9.620873
718,3,734,1,0,1,2013,7,25,True,False,False,False,6371.646
548,2,412,1,1,1,2013,3,27,True,False,False,False,5775.5405
877,5,659,1,0,0,2015,5,16,True,False,False,False,6041.6304
510,4,871,1,1,0,2015,5,22,True,False,False,False,7402.342
371,1,505,1,0,0,2013,5,21,True,False,False,False,5659.8057
796,0,902,1,1,0,2014,6,16,True,False,False,False,10755.436
507,1,651,1,1,0,2015,3,3,True,False,False,False,8048.849
794,4,501,1,1,0,2013,1,11,True,False,False,False,4311.548
559,6,0,0,0,0,2013,2,10,True,False,False,False,-16.820179
114,6,0,0,0,0,2014,9,7,True,False,False,False,-8.762226
808,0,738,1,1,1,2014,8,4,True,False,False,False,10195.733
354,5,802,1,0,0,2014,3,15,True,False,False,False,7186.925
1014,1,1406,1,0,0,2013,6,25,True,False,False,False,12027.719
377,5,705,1,0,0,2013,10,19,True,False,False,False,6536.3887
818,4,568,1,0,0,2013,2,1,True,False,False,False,5067.7314
629,4,1137,1,1,0,2013,12,20,True,False,False,False,10891.458
1045,0,548,1,0,0,2013,10,28,True,False,False,False,5994.2866
134,5,300,1,0,0,2013,8,31,True,False,False,False,2948.9873
634,6,0,0,0,0,2013,12,8,True,False,False,False,14.379527
283,6,0,0,0,0,2013,4,28,True,False,False,False,-23.943563
705,5,619,1,0,0,2014,1,25,True,False,False,False,5686.909
532,1,1263,1,1,1,2013,10,22,True,False,False,False,13173.799
745,5,316,1,0,0,2013,10,5,True,False,False,False,3248.595
273,1,582,1,0,0,2014,2,11,True,False,False,False,5071.036
38,4,811,1,1,0,2013,5,31,True,False,False,False,7596.585
774,4,635,1,0,0,2013,9,20,True,False,False,False,5589.749
233,4,945,1,0,0,2014,1,17,True,False,False,False,7967.276
750,6,0,0,0,0,2013,9,29,True,False,False,False,24.073324
370,1,667,1,1,0,2014,3,4,True,False,False,False,8107.5234
479,1,1440,1,1,0,2015,3,31,True,False,False,False,14026.617
989,2,622,1,1,1,2013,9,11,True,False,False,False,6556.7427
179,6,0,0,0,0,2015,5,24,True,False,False,False,-67.54567
684,0,494,1,0,0,2013,3,11,True,False,False,False,4990.9585
622,1,0,0,0,1,2013,1,1,False,True,False,False,-26.418072
99,0,485,1,1,0,2013,4,8,True,False,False,False,5692.905
890,0,505,1,0,0,2013,9,30,True,False,False,False,4669.384
1042,3,549,1,1,1,2014,7,17,True,False,False,False,4468.2305
844,4,404,1,0,0,2015,3,13,True,False,False,False,3260.0525
42,1,1103,1,1,1,2014,7,15,True,False,False,False,11887.875
956,4,449,1,0,1,2015,1,2,True,False,False,False,3836.8772
311,6,0,0,0,0,2014,6,22,True,False,False,False,-5.299341
425,0,454,1,1,0,2015,1,26,True,False,False,False,4703.1123
990,4,671,1,1,1,2015,7,17,True,False,False,False,5950.2437
931,0,431,1,0,0,2014,10,27,True,False,False,False,3769.4622
186,4,438,1,1,0,2013,4,26,True,False,False,False,5113.0513
940,1,669,1,0,0,2014,2,11,True,False,False,False,6055.9844
870,0,901,1,0,0,2014,2,10,True,False,False,False,7073.523
598,0,1009,1,1,0,2013,1,7,True,False,False,False,10359.852
328,6,0,0,0,0,2015,5,24,True,False,False,False,-6.5365696
252,5,801,1,0,0,2014,5,3,True,False,False,False,9544.716
1037,1,1225,1,1,0,2013,12,3,True,False,False,False,12801.834
866,5,553,1,0,0,2014,2,1,True,False,False,False,6926.6943
177,3,471,1,1,1,2015,2,5,True,False,False,False,4557.7217
371,3,380,1,0,0,2015,1,22,True,False,False,False,4407.5845
856,4,830,1,0,0,2014,3,28,True,False,False,False,6386.936
298,6,0,0,0,0,2014,4,6,True,False,False,False,-28.930016
729,6,0,0,0,0,2014,11,23,True,False,False,False,17.222984
596,0,659,1,0,1,2013,7,8,True,False,False,False,5061.3677
743,3,438,1,0,0,2013,12,12,True,False,False,False,4049.0522
590,0,324,1,0,0,2013,6,24,True,False,False,False,3573.141
930,0,924,1,0,0,2015,6,22,True,False,False,False,5662.9546
101,6,0,0,0,0,2013,10,6,True,False,False,False,14.2774515
56,5,554,1,0,1,2014,8,30,True,False,False,False,5338.685
141,3,565,1,1,0,2015,6,18,True,False,False,False,5556.877
919,6,0,0,0,0,2013,1,27,True,False,False,False,1.7170572
226,1,539,1,0,1,2013,7,23,True,False,False,False,5266.1885
606,4,565,1,0,0,2013,8,23,True,False,False,False,4935.2554
147,6,0,0,0,0,2013,2,3,True,False,False,False,10.559504
227,3,533,1,0,0,2013,2,28,True,False,False,False,5243.7715
145,0,1150,1,0,0,2015,4,20,True,False,False,False,7567.234
1023,3,566,1,1,1,2015,2,19,True,False,False,False,5893.591
431,6,0,0,0,0,2013,9,22,True,False,False,False,7.347181
373,1,324,1,1,0,2014,2,4,True,False,False,False,5109.466
529,6,0,0,0,0,2014,7,13,True,False,False,False,-31.577318
484,4,745,1,0,0,2015,4,24,True,False,False,False,6117.636
621,6,0,0,0,0,2014,11,16,True,False,False,False,3.5475276
107,4,881,1,0,0,2014,11,21,True,False,False,False,7379.1846
1049,3,646,1,1,0,2013,2,7,True,False,False,False,5109.991
345,1,751,1,1,0,2013,12,17,True,False,False,False,8664.0
93,0,705,1,1,0,2014,6,16,True,False,False,False,8522.749
567,2,708,1,1,0,2014,11,12,True,False,False,False,5630.0156
258,2,479,1,0,1,2013,10,30,True,False,False,False,4694.6123
24,1,788,1,0,0,2013,5,7,True,False,False,False,7669.6636
451,6,0,0,0,0,2013,4,28,True,False,False,False,42.539917
58,0,968,1,1,0,2014,6,30,True,False,False,False,12389.009
312,6,0,0,0,1,2014,8,10,True,False,False,False,-6.875572
761,4,1032,1,0,0,2013,11,1,True,False,False,False,7344.7134
249,0,464,1,0,0,2015,3,23,True,False,False,False,4399.717
98,3,417,1,0,0,2015,3,12,True,False,False,False,4187.1787
681,4,453,1,0,0,2014,6,27,True,False,False,False,3362.8506
400,2,1027,1,0,0,2013,6,26,True,False,False,False,7201.079
303,0,893,1,1,1,2014,1,6,True,False,False,False,9362.621
949,5,364,1,0,0,2014,8,9,True,False,False,False,3585.6807
884,2,649,1,1,0,2015,4,29,True,False,False,False,6998.7363
1049,0,765,1,1,0,2013,7,15,True,False,False,False,5834.282
159,3,575,1,0,0,2015,3,26,True,False,False,False,5832.898
512,1,1434,1,1,0,2013,12,3,True,False,False,False,8072.6274
320,1,2131,1,0,0,2015,2,10,True,False,False,False,14592.676
265,4,483,1,0,0,2014,11,21,True,False,False,False,4135.2334
333,2,1198,1,0,0,2014,11,19,True,False,False,False,8344.9795
310,4,708,1,0,0,2013,5,24,True,False,False,False,7225.22
601,0,457,1,1,0,2013,4,29,True,False,False,False,6265.0635
