store_ID,day_of_week,nb_customers_on_day,open,promotion,school_holiday,year,month,day,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,predict_value
856,0,1159,1,1,0,2015,6,29,True,False,False,False,11299.562
403,6,0,0,0,0,2013,3,3,True,False,False,False,29.83083
342,5,853,1,0,0,2014,1,18,True,False,False,False,7223.9014
977,0,459,1,0,0,2014,2,10,True,False,False,False,4187.2026
557,2,668,1,0,0,2014,11,19,True,False,False,False,5504.054
519,4,626,1,1,1,2014,8,22,True,False,False,False,6568.536
1074,1,539,1,1,0,2014,11,11,True,False,False,False,6339.902
57,0,813,1,0,0,2015,5,11,True,False,False,False,7269.0557
349,3,0,0,0,1,2015,1,1,False,True,False,False,12.251332
529,5,721,1,0,0,2015,6,27,True,False,False,False,6413.9033
451,2,0,0,1,0,2013,5,1,False,True,False,False,142.8353
79,0,718,1,1,0,2015,2,16,True,False,False,False,8531.471
269,3,984,1,0,0,2015,1,22,True,False,False,False,7574.2256
167,0,1537,1,1,0,2014,12,1,True,False,False,False,14607.936
591,0,612,1,1,0,2015,7,13,True,False,False,False,6924.771
62,2,683,1,0,0,2015,6,10,True,False,False,False,6290.8247
327,6,0,0,0,0,2015,1,18,True,False,False,False,-39.74904
433,2,667,1,1,0,2014,4,2,True,False,False,False,7045.778
716,6,0,0,0,0,2015,3,22,True,False,False,False,87.97785
334,1,984,1,0,1,2014,12,23,True,False,False,False,8350.594
661,4,605,1,0,1,2013,12,27,True,False,False,False,5334.507
763,6,0,0,0,0,2013,4,14,True,False,False,False,-15.584313
535,3,960,1,1,1,2014,8,7,True,False,False,False,9306.604
625,5,446,1,0,0,2014,10,25,True,False,False,False,4408.2437
362,4,1438,1,0,0,2015,5,15,True,False,False,False,10299.409
33,6,0,0,0,0,2014,10,19,True,False,False,False,24.325462
217,4,480,1,0,0,2014,1,17,True,False,False,False,4547.918
1038,0,527,1,0,0,2013,9,30,True,False,False,False,4692.7544
645,5,1161,1,0,0,2014,7,26,True,False,False,False,9137.934
448,0,1007,1,1,0,2013,7,1,True,False,False,False,10399.554
313,1,594,1,0,0,2014,10,28,True,False,False,False,5280.5825
106,4,945,1,0,0,2013,2,1,True,False,False,False,7377.1167
297,6,0,0,0,0,2013,1,6,False,True,False,False,-75.986
857,1,847,1,1,1,2013,7,16,True,False,False,False,9275.979
422,1,533,1,1,0,2013,11,5,True,False,False,False,6137.438
126,0,730,1,1,0,2014,9,1,True,False,False,False,8414.389
259,1,2865,1,1,0,2015,6,30,True,False,False,False,19728.562
410,6,0,0,0,0,2014,2,9,True,False,False,False,29.83083
278,0,837,1,0,0,2014,9,8,True,False,False,False,6785.842
702,2,302,1,0,1,2014,4,23,True,False,False,False,3239.2974
456,0,1150,1,1,0,2013,10,7,True,False,False,False,11228.779
257,3,0,0,0,0,2013,5,9,False,True,False,False,-51.235214
182,3,308,1,0,0,2013,1,31,True,False,False,False,3188.365
153,3,730,1,1,0,2013,9,26,True,False,False,False,7562.621
85,5,693,1,0,0,2014,2,22,True,False,False,False,6152.711
1104,3,599,1,1,0,2015,4,30,True,False,False,False,6335.1167
922,2,706,1,1,0,2014,8,20,True,False,False,False,7287.714
759,5,590,1,0,0,2013,6,1,True,False,False,False,5352.856
512,2,1048,1,0,1,2013,8,21,True,False,False,False,8328.3955
521,1,365,1,0,0,2014,7,8,True,False,False,False,3667.2144
84,6,0,0,0,0,2014,5,11,True,False,False,False,-156.19069
524,3,917,1,1,0,2015,5,21,True,False,False,False,9051.087
985,1,785,1,1,1,2015,6,2,True,False,False,False,8502.976
674,6,0,0,0,0,2014,8,10,True,False,False,False,-1.3051891
141,4,813,1,1,1,2015,7,31,True,False,False,False,8146.5137
398,1,630,1,1,0,2015,1,27,True,False,False,False,7195.3115
409,0,473,1,0,0,2014,2,10,True,False,False,False,4565.5425
676,5,1404,1,0,0,2015,2,14,True,False,False,False,9624.558
727,0,578,1,1,0,2014,6,2,True,False,False,False,6869.02
777,6,0,0,0,0,2014,2,16,True,False,False,False,-15.584313
358,5,1070,1,0,0,2015,6,6,True,False,False,False,8563.214
155,1,574,1,0,0,2013,5,7,True,False,False,False,5464.421
74,1,911,1,1,1,2015,7,14,True,False,False,False,9832.686
1043,5,1298,1,0,0,2013,2,23,True,False,False,False,10042.756
868,1,597,1,1,1,2015,1,6,True,False,False,False,6737.1367
687,2,811,1,1,1,2014,4,16,True,False,False,False,8463.925
1093,4,1277,1,0,1,2014,5,30,True,False,False,False,10513.85
713,2,1107,1,0,0,2015,6,10,True,False,False,False,8626.338
40,3,688,1,0,1,2013,8,8,True,False,False,False,6006.261
514,6,0,0,0,0,2013,9,15,True,False,False,False,-28.095697
148,1,793,1,0,0,2013,2,12,True,False,False,False,6599.6123
526,3,1558,1,1,1,2014,10,9,True,False,False,False,13153.283
823,5,392,1,0,0,2013,11,9,True,False,False,False,3867.5474
454,4,856,1,0,1,2013,5,10,True,False,False,False,6899.2847
24,2,846,1,1,0,2015,1,28,True,False,False,False,8729.843
987,0,1186,1,1,0,2014,2,17,True,False,False,False,11914.954
64,3,0,0,1,0,2015,6,4,False,True,False,False,365.3586
12,1,788,1,1,1,2014,10,21,True,False,False,False,8605.711
478,2,587,1,0,0,2014,9,10,True,False,False,False,5171.364
563,1,722,1,0,0,2013,4,16,True,False,False,False,5741.663
496,0,784,1,0,0,2014,9,8,True,False,False,False,6343.4214
680,3,638,1,1,0,2014,3,20,True,False,False,False,6367.1562
225,1,653,1,1,0,2015,6,2,True,False,False,False,7524.8335
998,4,587,1,1,0,2014,3,7,True,False,False,False,6110.446
986,1,982,1,1,0,2013,10,8,True,False,False,False,10218.279
484,5,879,1,0,0,2013,10,26,True,False,False,False,7333.453
334,6,0,0,0,0,2014,4,13,True,False,False,False,-39.74904
1080,4,929,1,1,0,2015,5,8,True,False,False,False,8649.677
611,5,493,1,0,0,2015,6,6,True,False,False,False,4832.8833
770,1,782,1,0,0,2013,10,1,True,False,False,False,6300.3247
249,2,439,1,0,0,2014,1,15,True,False,False,False,4240.6743
259,6,2765,1,0,0,2014,11,23,True,False,False,False,16252.72
121,4,634,1,1,0,2014,10,10,True,False,False,False,6616.414
554,0,539,1,0,0,2014,1,27,True,False,False,False,4783.687
76,1,948,1,1,0,2015,1,13,True,False,False,False,10170.609
961,1,732,1,1,0,2013,6,4,True,False,False,False,8056.445
96,4,523,1,0,0,2013,3,1,True,False,False,False,4837.425
782,0,647,1,1,1,2014,1,6,True,False,False,False,7219.7114
27,1,1225,1,0,1,2015,4,7,True,False,False,False,10476.652
514,5,543,1,0,0,2015,3,21,True,False,False,False,5143.402
704,6,0,0,0,0,2013,6,2,True,False,False,False,67.72317
848,1,620,1,0,1,2013,9,3,True,False,False,False,5570.4663
560,4,1397,1,0,1,2013,7,12,True,False,False,False,10446.431
621,1,618,1,0,0,2014,5,27,True,False,False,False,5442.9644
902,1,671,1,1,0,2013,7,2,True,False,False,False,7362.0776
697,6,0,0,0,0,2014,11,30,True,False,False,False,67.72317
156,3,708,1,0,0,2014,1,30,True,False,False,False,6361.216
634,5,390,1,0,0,2013,8,31,True,False,False,False,3914.328
1015,1,399,1,0,0,2013,6,25,True,False,False,False,3850.2344
695,6,0,0,0,0,2014,2,16,True,False,False,False,67.72317
56,1,553,1,1,0,2014,12,2,True,False,False,False,6761.5894
851,2,436,1,1,0,2015,6,17,True,False,False,False,5121.999
372,2,600,1,0,1,2014,4,23,True,False,False,False,5803.47
670,3,693,1,1,0,2014,2,20,True,False,False,False,7105.2803
80,5,607,1,0,0,2014,8,16,True,False,False,False,5882.533
160,1,493,1,0,1,2014,8,12,True,False,False,False,5107.3516
125,3,0,0,0,0,2013,5,9,False,True,False,False,6.9186797
816,2,780,1,1,0,2014,3,19,True,False,False,False,7976.0186
887,0,480,1,0,0,2014,2,10,True,False,False,False,4425.7607
72,2,387,1,0,0,2015,3,25,True,False,False,False,3846.0696
1106,4,545,1,0,0,2013,11,1,True,False,False,False,4822.648
895,4,782,1,0,1,2013,4,5,True,False,False,False,6359.386
1091,2,696,1,1,0,2013,6,19,True,False,False,False,7339.2646
388,2,922,1,0,0,2015,3,11,True,False,False,False,7508.774
907,2,660,1,0,0,2015,2,25,True,False,False,False,5643.41
443,6,0,0,0,0,2014,4,27,True,False,False,False,-51.08777
981,5,689,1,0,0,2013,4,13,True,False,False,False,5953.643
14,0,651,1,0,0,2014,9,8,True,False,False,False,5404.3726
947,1,920,1,0,0,2013,11,12,True,False,False,False,6627.546
1027,1,1775,1,1,0,2013,4,23,True,False,False,False,16355.095
531,3,629,1,1,0,2013,2,7,True,False,False,False,6592.7603
1106,4,553,1,1,1,2014,8,1,True,False,False,False,5732.3506
109,0,946,1,1,0,2013,1,7,True,False,False,False,10113.657
429,4,423,1,0,0,2013,3,1,True,False,False,False,3980.8992
223,1,854,1,1,0,2014,3,4,True,False,False,False,9412.672
551,1,1097,1,1,0,2015,1,27,True,False,False,False,10903.097
812,1,793,1,0,0,2014,3,11,True,False,False,False,6343.877
685,0,523,1,0,0,2014,4,7,True,False,False,False,4857.0835
442,0,533,1,1,0,2015,5,18,True,False,False,False,6252.4263
294,6,0,0,0,0,2013,6,23,True,False,False,False,-73.13928
934,5,474,1,0,0,2013,5,18,True,False,False,False,4523.174
391,5,257,1,0,0,2015,7,25,True,False,False,False,2688.1152
141,0,832,1,1,0,2015,5,4,True,False,False,False,9364.91
517,5,338,1,0,0,2013,9,28,True,False,False,False,3447.0422
699,5,858,1,0,0,2013,9,14,True,False,False,False,7463.832
1098,2,696,1,0,0,2015,6,10,True,False,False,False,5420.8037
443,0,602,1,1,0,2013,4,22,True,False,False,False,6807.436
610,2,587,1,1,0,2013,5,29,True,False,False,False,6421.3066
844,6,0,0,0,0,2015,2,8,True,False,False,False,-55.89645
381,1,947,1,0,0,2014,5,27,True,False,False,False,7595.977
343,2,657,1,1,0,2014,1,8,True,False,False,False,6989.076
939,1,643,1,1,0,2014,5,6,True,False,False,False,7156.6
229,1,738,1,1,0,2015,3,17,True,False,False,False,8415.06
222,0,759,1,1,0,2014,5,19,True,False,False,False,8600.294
789,6,0,0,0,0,2014,6,22,True,False,False,False,-3.8215344
255,0,837,1,0,1,2013,12,30,True,False,False,False,7122.8105
339,1,713,1,0,0,2014,7,22,True,False,False,False,5982.7266
669,4,362,1,0,1,2014,4,25,True,False,False,False,3618.0884
971,6,0,0,0,0,2015,2,1,True,False,False,False,-100.24628
360,2,684,1,0,0,2014,3,12,True,False,False,False,6024.0454
1003,1,949,1,1,1,2015,1,6,True,False,False,False,9651.304
828,1,498,1,0,0,2014,6,24,True,False,False,False,4535.226
921,4,1116,1,1,0,2015,6,5,True,False,False,False,9703.118
775,6,0,0,0,0,2013,12,29,True,False,False,False,-15.584313
430,4,834,1,1,0,2013,9,13,True,False,False,False,7963.008
401,6,0,0,0,0,2014,6,1,True,False,False,False,29.83083
146,6,0,0,0,0,2013,1,27,True,False,False,False,86.49557
1073,3,946,1,1,0,2014,11,13,True,False,False,False,8719.591
829,5,990,1,0,1,2015,4,4,True,False,False,False,8472.954
289,1,590,1,1,0,2013,8,27,True,False,False,False,6894.0835
362,1,1227,1,1,1,2014,1,7,True,False,False,False,11860.175
264,2,711,1,0,0,2015,3,11,True,False,False,False,5931.79
770,6,0,0,0,0,2013,1,20,True,False,False,False,-15.584313
38,4,525,1,0,0,2014,1,31,True,False,False,False,4776.4595
471,4,610,1,1,0,2013,6,21,True,False,False,False,6321.058
76,3,1093,1,1,0,2013,12,5,True,False,False,False,9819.868
486,1,607,1,1,0,2015,6,2,True,False,False,False,6812.2856
1040,0,1134,1,1,0,2014,6,2,True,False,False,False,11225.949
945,5,338,1,0,0,2013,9,21,True,False,False,False,3369.305
773,0,782,1,0,0,2014,3,10,True,False,False,False,6300.3247
54,5,792,1,0,0,2013,8,31,True,False,False,False,7266.9507
736,0,684,1,1,0,2013,3,4,True,False,False,False,7931.229
230,3,876,1,1,0,2015,1,15,True,False,False,False,8482.451
693,3,397,1,0,1,2013,7,25,True,False,False,False,3941.1091
280,1,631,1,1,0,2013,9,10,True,False,False,False,7155.865
211,1,1884,1,1,1,2014,2,4,True,False,False,False,16830.494
335,6,1437,1,0,0,2013,4,14,True,False,False,False,10396.187
306,5,337,1,0,0,2013,7,20,True,False,False,False,3286.0554
855,6,0,0,0,0,2015,2,1,True,False,False,False,-9.690959
370,0,730,1,1,0,2014,1,20,True,False,False,False,8702.504
324,1,1004,1,1,0,2014,5,20,True,False,False,False,10396.709
919,0,1000,1,1,0,2014,6,30,True,False,False,False,10293.519
126,0,480,1,0,0,2013,11,25,True,False,False,False,4493.854
440,2,606,1,0,0,2013,7,24,True,False,False,False,5288.0713
369,5,647,1,0,0,2014,3,8,True,False,False,False,6271.8496
672,3,1267,1,1,0,2014,10,9,True,False,False,False,10632.149
189,1,857,1,1,0,2014,7,1,True,False,False,False,9412.672
1113,0,667,1,0,0,2015,6,8,True,False,False,False,5838.596
600,5,881,1,0,0,2014,4,19,True,False,False,False,7394.8887
344,4,1257,1,1,0,2015,6,5,True,False,False,False,10622.765
802,1,569,1,1,0,2013,5,14,True,False,False,False,6911.7246
303,4,0,0,1,0,2015,5,1,False,True,False,False,-66.12602
832,0,684,1,1,0,2014,6,30,True,False,False,False,7553.1646
1020,4,1025,1,1,1,2013,8,2,True,False,False,False,9108.256
491,1,451,1,0,0,2015,7,7,True,False,False,False,4232.493
362,2,1213,1,1,0,2014,4,2,True,False,False,False,10584.265
862,4,1306,1,1,0,2013,6,7,True,False,False,False,11056.205
608,0,1284,1,1,0,2014,1,20,True,False,False,False,12433.189
890,6,0,0,0,0,2014,1,12,True,False,False,False,8.402467
210,0,249,1,0,0,2014,3,10,True,False,False,False,2483.0405
961,0,564,1,0,0,2015,2,23,True,False,False,False,4914.46
930,3,931,1,0,0,2014,8,28,True,False,False,False,7076.976
791,3,643,1,0,0,2014,6,26,True,False,False,False,5581.6934
154,3,606,1,0,0,2014,1,30,True,False,False,False,5729.1777
439,6,0,0,0,0,2013,5,12,True,False,False,False,-51.08777
543,5,153,1,0,0,2014,6,21,True,False,False,False,1730.9336
800,4,544,1,1,0,2013,10,25,True,False,False,False,5912.6387
612,0,0,0,0,0,2014,6,9,False,True,False,False,-2.1941123
302,0,389,1,1,0,2013,11,4,True,False,False,False,4910.7383
252,0,619,1,0,0,2013,11,25,True,False,False,False,5585.0884
796,0,694,1,0,0,2014,2,10,True,False,False,False,5847.907
311,0,986,1,1,0,2014,6,16,True,False,False,False,10426.074
703,4,420,1,0,0,2014,5,30,True,False,False,False,4098.7866
433,2,542,1,0,0,2014,12,10,True,False,False,False,4919.4873
545,2,1107,1,1,1,2015,7,15,True,False,False,False,10529.84
366,2,603,1,1,0,2014,3,19,True,False,False,False,6930.077
623,0,1085,1,1,0,2015,3,16,True,False,False,False,11078.275
712,6,0,0,0,0,2015,7,19,True,False,False,False,87.97785
199,5,686,1,0,0,2015,3,14,True,False,False,False,6233.7974
645,0,1396,1,1,1,2014,8,18,True,False,False,False,13363.614
912,0,758,1,1,0,2013,1,7,True,False,False,False,8415.736
317,6,0,0,0,0,2015,3,22,True,False,False,False,-10.384015
512,1,1497,1,1,0,2015,5,19,True,False,False,False,13862.461
1113,6,0,0,0,0,2014,3,30,True,False,False,False,40.280296
23,1,528,1,1,1,2014,1,7,True,False,False,False,6459.536
843,5,1075,1,0,0,2014,11,1,True,False,False,False,9242.032
462,3,712,1,1,0,2014,1,9,True,False,False,False,7173.3896
912,0,769,1,1,1,2013,7,15,True,False,False,False,8595.979
929,0,875,1,1,0,2015,6,29,True,False,False,False,9299.967
225,4,596,1,1,1,2013,2,8,True,False,False,False,6356.11
863,2,849,1,0,1,2014,4,23,True,False,False,False,6895.488
787,0,1021,1,0,0,2013,2,25,True,False,False,False,8547.314
688,2,281,1,0,0,2015,1,21,True,False,False,False,2897.1855
570,2,637,1,1,0,2013,9,25,True,False,False,False,6438.431
785,4,651,1,1,0,2014,11,7,True,False,False,False,6635.095
590,6,0,0,0,0,2013,8,4,True,False,False,False,-28.583036
289,6,0,0,0,0,2013,6,23,True,False,False,False,48.164604
837,1,592,1,0,1,2014,12,30,True,False,False,False,5341.7207
268,4,510,1,0,0,2014,7,11,True,False,False,False,4567.3096
440,2,603,1,0,0,2015,3,11,True,False,False,False,5288.0713
234,3,990,1,1,0,2015,5,21,True,False,False,False,9097.494
772,0,456,1,0,1,2014,10,13,True,False,False,False,4303.998
986,5,738,1,0,0,2014,2,15,True,False,False,False,6344.6196
461,4,429,1,1,0,2013,10,25,True,False,False,False,4712.9526
47,1,1110,1,1,0,2013,11,5,True,False,False,False,11164.602
605,0,438,1,0,0,2013,11,11,True,False,False,False,4233.305
7,4,947,1,0,0,2014,1,17,True,False,False,False,7206.3247
627,1,487,1,0,0,2015,3,10,True,False,False,False,4524.4834
488,1,368,1,0,0,2014,3,11,True,False,False,False,3592.7385
509,3,506,1,1,0,2015,7,16,True,False,False,False,5562.7095
667,0,957,1,1,0,2013,4,29,True,False,False,False,10197.723
987,1,979,1,1,1,2013,10,8,True,False,False,False,10146.006
941,5,455,1,0,0,2013,1,12,True,False,False,False,4428.655
8,6,0,0,0,0,2014,9,7,True,False,False,False,5.764195
831,2,1786,1,1,0,2013,2,6,True,False,False,False,15215.139
174,2,357,1,0,0,2013,3,13,True,False,False,False,3590.462
1073,4,935,1,0,0,2013,3,15,True,False,False,False,7186.0586
90,2,1054,1,0,0,2013,10,2,True,False,False,False,7923.0835
42,3,1096,1,1,0,2015,6,18,True,False,False,False,9884.126
642,4,507,1,0,0,2015,5,15,True,False,False,False,4583.4434
625,1,716,1,1,0,2013,6,4,True,False,False,False,8140.551
182,5,364,1,0,0,2013,6,15,True,False,False,False,3739.039
516,0,1021,1,1,0,2014,3,3,True,False,False,False,10661.8545
1066,4,1066,1,0,1,2014,4,25,True,False,False,False,8355.492
873,3,436,1,0,0,2015,3,26,True,False,False,False,4172.486
803,5,493,1,0,0,2013,5,18,True,False,False,False,5033.971
494,0,1309,1,1,1,2014,4,14,True,False,False,False,12569.196
1056,2,246,1,0,0,2013,4,17,True,False,False,False,2511.0862
289,0,530,1,0,0,2015,7,6,True,False,False,False,4862.7217
162,0,734,1,1,0,2014,10,6,True,False,False,False,8721.446
991,1,372,1,0,1,2014,7,8,True,False,False,False,3680.6968
968,2,1056,1,1,0,2014,10,1,True,False,False,False,9576.567
400,2,1250,1,1,1,2014,8,6,True,False,False,False,11011.91
927,1,880,1,0,1,2015,5,26,True,False,False,False,7233.8984
341,2,785,1,1,0,2013,12,4,True,False,False,False,7900.047
999,4,589,1,0,0,2015,6,26,True,False,False,False,5298.358
800,5,429,1,0,0,2014,12,27,True,False,False,False,4198.52
282,0,803,1,1,0,2013,9,9,True,False,False,False,8921.166
772,1,524,1,1,0,2015,2,3,True,False,False,False,6133.7134
389,0,1607,1,1,0,2015,6,1,True,False,False,False,15267.771
290,3,587,1,1,1,2014,8,7,True,False,False,False,6189.9116
827,1,1118,1,0,0,2014,1,14,True,False,False,False,9055.422
780,1,869,1,0,0,2014,3,11,True,False,False,False,6906.3916
913,0,1365,1,1,1,2014,8,4,True,False,False,False,13019.578
13,0,319,1,0,0,2014,2,24,True,False,False,False,3246.716
1039,6,0,0,0,0,2014,10,12,True,False,False,False,-69.77264
821,5,658,1,0,0,2013,9,14,True,False,False,False,5889.443
470,3,1964,1,1,1,2013,8,1,True,False,False,False,15338.526
96,5,216,1,0,0,2015,3,21,True,False,False,False,2229.285
556,3,866,1,1,0,2014,3,20,True,False,False,False,8029.1377
118,0,980,1,1,0,2014,2,3,True,False,False,False,10495.762
148,3,743,1,0,0,2013,9,19,True,False,False,False,6385.3496
249,3,534,1,1,0,2015,1,8,True,False,False,False,5822.6494
905,3,1267,1,0,0,2013,11,14,True,False,False,False,9500.568
879,6,0,0,0,0,2014,3,23,True,False,False,False,8.402467
207,6,0,0,0,0,2014,9,7,True,False,False,False,6.065723
472,2,763,1,1,0,2013,3,20,True,False,False,False,7753.2046
94,3,544,1,0,0,2013,4,18,True,False,False,False,5042.584
694,2,637,1,0,0,2013,10,16,True,False,False,False,5783.5234
567,3,501,1,0,0,2015,6,25,True,False,False,False,4521.0957
380,2,1107,1,0,1,2015,7,8,True,False,False,False,9045.986
114,2,607,1,1,1,2015,7,15,True,False,False,False,6624.4414
1023,5,702,1,0,0,2013,3,2,True,False,False,False,6096.343
836,5,284,1,0,0,2015,6,13,True,False,False,False,2798.7056
613,3,1237,1,1,0,2013,5,2,True,False,False,False,10519.254
1035,3,731,1,1,0,2015,4,16,True,False,False,False,7215.693
551,0,1107,1,1,0,2015,3,30,True,False,False,False,10903.097
284,6,0,0,0,0,2014,1,26,True,False,False,False,48.164604
712,1,678,1,1,0,2013,1,22,True,False,False,False,7931.229
398,3,592,1,0,0,2013,11,28,True,False,False,False,5401.78
1097,5,2245,1,0,0,2014,3,29,True,False,False,False,9743.443
807,5,1158,1,0,0,2014,3,1,True,False,False,False,10176.698
968,4,834,1,0,1,2013,4,5,True,False,False,False,6553.866
634,6,0,0,0,0,2014,7,27,True,False,False,False,17.832376
252,3,706,1,0,1,2013,8,22,True,False,False,False,6316.1626
169,6,0,0,0,0,2014,11,2,True,False,False,False,6.065723
382,1,688,1,1,0,2013,11,5,True,False,False,False,8050.723
6,1,655,1,1,0,2015,3,3,True,False,False,False,7191.51
993,6,0,0,0,0,2015,4,19,True,False,False,False,106.85897
354,3,659,1,1,0,2014,9,18,True,False,False,False,6882.3384
435,2,362,1,0,1,2015,7,8,True,False,False,False,3647.9553
97,2,657,1,1,0,2015,4,15,True,False,False,False,7121.852
981,2,732,1,1,1,2015,5,20,True,False,False,False,7458.9497
955,6,0,0,0,0,2013,7,7,True,False,False,False,-100.24628
575,6,0,0,0,0,2013,9,15,True,False,False,False,-107.35705
785,1,347,1,0,0,2013,2,12,True,False,False,False,3428.9065
346,4,0,0,0,1,2014,12,26,False,False,False,True,15.066472
691,4,668,1,1,0,2013,5,17,True,False,False,False,6994.132
1058,0,938,1,1,0,2013,9,23,True,False,False,False,9856.552
898,3,0,0,0,0,2013,5,9,False,True,False,False,6.167186
974,4,1641,1,0,0,2015,2,27,True,False,False,False,10575.517
449,1,1670,1,1,0,2013,9,24,True,False,False,False,15253.001
107,0,1122,1,1,0,2014,11,24,True,False,False,False,11293.436
775,4,614,1,1,0,2013,2,22,True,False,False,False,6286.65
32,3,540,1,1,0,2015,7,2,True,False,False,False,5950.863
262,5,3263,1,0,0,2013,8,10,True,False,False,False,20846.6
187,4,835,1,0,0,2014,3,14,True,False,False,False,6746.8223
548,3,353,1,0,0,2015,3,12,True,False,False,False,3696.1548
889,3,0,0,0,0,2013,10,31,False,True,False,False,6.167186
554,4,420,1,0,0,2013,11,15,True,False,False,False,3932.6355
432,2,1505,1,0,0,2014,9,24,True,False,False,False,10490.162
910,2,659,1,1,0,2013,12,4,True,False,False,False,6823.031
259,1,2169,1,1,1,2013,10,22,True,False,False,False,17678.367
312,6,0,0,0,0,2013,9,1,True,False,False,False,-10.384015
1099,3,1059,1,0,0,2014,6,12,True,False,False,False,7235.91
130,4,528,1,0,0,2015,7,24,True,False,False,False,4880.6245
950,4,0,0,1,1,2013,3,29,False,False,True,False,-37.450012
871,4,567,1,1,0,2014,4,4,True,False,False,False,5921.1895
913,5,1067,1,0,0,2014,2,8,True,False,False,False,8457.224
711,0,534,1,0,0,2013,9,30,True,False,False,False,4972.792
209,6,131,1,0,0,2015,3,29,True,False,False,False,1464.6423
1115,1,243,1,0,0,2013,2,12,True,False,False,False,3147.8794
291,1,780,1,0,0,2014,9,9,True,False,False,False,6333.6436
1086,4,822,1,1,0,2015,6,5,True,False,False,False,7974.9297
331,3,780,1,0,1,2013,8,8,True,False,False,False,6411.3545
220,4,671,1,1,0,2014,9,19,True,False,False,False,6843.8574
943,5,606,1,0,0,2014,11,8,True,False,False,False,5508.832
408,4,433,1,0,0,2013,3,1,True,False,False,False,4327.505
858,1,411,1,1,0,2013,1,22,True,False,False,False,5145.1587
703,3,383,1,1,0,2013,1,24,True,False,False,False,4442.865
267,6,0,0,0,0,2013,11,10,True,False,False,False,-131.65553
689,5,651,1,0,0,2015,5,9,True,False,False,False,6130.0776
1113,4,651,1,1,1,2014,7,18,True,False,False,False,6828.1167
702,6,0,0,0,0,2015,3,1,True,False,False,False,67.72317
927,3,0,0,1,0,2013,5,30,False,True,False,False,7.5612154
307,0,355,1,1,0,2014,3,3,True,False,False,False,4498.8677
385,1,717,1,1,0,2015,4,28,True,False,False,False,8463.447
63,2,582,1,1,0,2013,6,19,True,False,False,False,6728.7817
341,3,560,1,0,1,2013,8,22,True,False,False,False,5119.746
631,0,807,1,1,0,2015,2,2,True,False,False,False,9013.678
810,4,466,1,0,0,2014,9,12,True,False,False,False,4316.655
1061,2,686,1,1,0,2014,4,30,True,False,False,False,7139.9624
366,5,304,1,0,0,2014,9,20,True,False,False,False,3368.3188
973,6,0,0,0,0,2014,6,8,True,False,False,False,-100.24628
1024,5,907,1,0,0,2013,8,31,True,False,False,False,7354.4067
1036,0,438,1,0,0,2014,9,8,True,False,False,False,4094.0085
997,0,0,0,0,1,2013,4,1,False,False,True,False,239.23503
1114,6,0,0,0,0,2013,2,17,True,False,False,False,40.280296
657,5,624,1,0,0,2014,6,7,True,False,False,False,5682.692
684,6,0,0,0,0,2013,1,20,True,False,False,False,67.72317
1081,2,806,1,1,0,2015,4,15,True,False,False,False,8079.0273
782,6,0,0,0,0,2014,3,9,True,False,False,False,-15.584313
747,3,752,1,1,0,2013,4,11,True,False,False,False,7743.6787
420,4,384,1,1,1,2013,8,2,True,False,False,False,4124.5967
864,0,797,1,1,0,2014,5,19,True,False,False,False,8685.959
583,0,662,1,1,1,2013,5,13,True,False,False,False,7454.5693
796,4,777,1,1,0,2014,4,4,True,False,False,False,7650.031
1025,1,928,1,1,0,2013,11,19,True,False,False,False,9716.11
1083,2,384,1,1,0,2014,3,5,True,False,False,False,4740.09
767,4,702,1,0,1,2015,5,15,True,False,False,False,5858.59
708,0,401,1,0,0,2013,12,9,True,False,False,False,3960.0293
48,3,431,1,1,0,2014,11,13,True,False,False,False,4971.231
689,4,777,1,0,1,2013,4,5,True,False,False,False,6632.327
1107,2,571,1,0,0,2013,1,30,True,False,False,False,4960.833
1098,5,397,1,0,0,2015,3,21,True,False,False,False,3587.8838
232,5,305,1,0,0,2015,6,13,True,False,False,False,3209.8218
1108,0,927,1,1,0,2014,3,31,True,False,False,False,10321.117
123,0,879,1,0,0,2015,1,19,True,False,False,False,7055.328
1064,5,819,1,0,0,2014,8,2,True,False,False,False,6952.2017
216,0,1211,1,1,0,2014,4,28,True,False,False,False,11871.89
681,2,688,1,1,0,2013,12,18,True,False,False,False,7011.128
742,2,700,1,0,0,2015,2,25,True,False,False,False,6193.9995
156,1,652,1,0,0,2015,2,10,True,False,False,False,6000.9253
349,4,766,1,0,0,2013,10,18,True,False,False,False,6525.0737
293,3,1111,1,1,0,2013,12,5,True,False,False,False,9737.456
1083,0,391,1,1,0,2013,12,2,True,False,False,False,5010.3594
560,0,1942,1,1,1,2013,3,25,True,False,False,False,17768.287
480,5,367,1,0,0,2015,1,31,True,False,False,False,3706.8108
1032,5,496,1,0,0,2013,2,23,True,False,False,False,4664.5947
471,5,518,1,0,0,2013,8,31,True,False,False,False,4940.8223
400,3,1182,1,1,0,2013,6,6,True,False,False,False,10310.433
845,0,407,1,1,0,2014,9,29,True,False,False,False,5107.2026
416,6,0,0,0,0,2013,5,26,True,False,False,False,29.83083
413,5,693,1,0,0,2013,12,28,True,False,False,False,6319.972
467,4,1953,1,1,0,2014,12,5,True,False,False,False,15253.193
